meannh,cum.prob
6068.81426944792,0.453
6074.65787880896,0.454
6087.2739930089,0.455
6091.07193223603,0.456
6097.63666810808,0.457
6109.77052655811,0.458
6117.79431814941,0.459
6123.30680321215,0.46
6131.11420523621,0.461
6139.80172602858,0.462
6148.36449743293,0.463
6153.7791328024,0.464
6162.08579202086,0.465
6171.10457909103,0.466
6176.20708830898,0.467
6188.30541954571,0.468
6192.25336412239,0.469
6199.88542361076,0.47
6206.94550555107,0.471
6219.73298109832,0.472
6222.39379911076,0.473
6230.24326622615,0.474
6239.13199538137,0.475
6251.67039409324,0.476
6259.04631290748,0.477
6260.72700018599,0.478
6274.50116282993,0.479
6279.18857635221,0.48
6286.36609926855,0.481
6298.29330043612,0.482
6306.53857895694,0.483
6312.24547265067,0.484
6319.24505619087,0.485
6328.68218043984,0.486
6338.30191955345,0.487
6347.20700502303,0.488
6354.41526252768,0.489
6360.43312801492,0.49
6366.02149294293,0.491
6373.28064513308,0.492
6379.89224990434,0.493
6393.84443867201,0.494
6403.03903224726,0.495
6405.26705039958,0.496
6415.63720429321,0.497
6422.14741476986,0.498
6436.442068902,0.499
6441.23424326537,0.5
6449.55330331933,0.501
6456.54341909019,0.502
6469.21262811055,0.503
6476.46575223116,0.504
6482.39692768294,0.505
6486.69259787738,0.506
6497.14033612889,0.507
6507.86893863127,0.508
6516.12663697847,0.509
6523.22792124228,0.51
6532.30979037745,0.511
6540.89242687169,0.512
6551.70669770809,0.513
6556.57764472642,0.514
6568.85662927319,0.515
6569.86299752396,0.516
6581.11851860502,0.517
6590.53964548118,0.518
6596.85692161081,0.519
6607.04973653096,0.52
6618.99652238536,0.521
6627.45706136345,0.522
6634.56412540716,0.523
6644.64982604277,0.524
6654.08044890202,0.525
6660.61638663807,0.526
6668.56407775458,0.527
6673.80112701844,0.528
6688.50445575858,0.529
6692.92969117237,0.53
6703.48189326056,0.531
6707.67126098562,0.532
6716.35079519943,0.533
6727.53793360584,0.534
6740.51786501454,0.535
6743.54592515361,0.536
6754.18872843409,0.537
6762.19034761381,0.538
6770.70338295805,0.539
6778.18491575801,0.54
6789.42571515947,0.541
6797.22322884306,0.542
6804.92757662374,0.543
6817.18099827143,0.544
6828.32131614578,0.545
6833.56785403291,0.546
6841.99949867959,0.547
6850.60255684903,0.548
6864.03362568211,0.549
6872.069626868,0.55
6876.03629941195,0.551
6885.67405809428,0.552
6899.31497721893,0.553
6910.55373200866,0.554
6914.82117683451,0.555
6929.25055532818,0.556
6929.97673311859,0.557
6941.11255320534,0.558
6956.47814136765,0.559
6964.02423756976,0.56
6974.3236917823,0.561
6977.34041628932,0.562
6989.24933381297,0.563
6994.21556214129,0.564
7008.30337154368,0.565
7015.78035008025,0.566
7029.83541345023,0.567
7039.86273662152,0.568
7044.22767861783,0.569
7053.40177803151,0.57
7065.7922978175,0.571
7070.88492414211,0.572
7080.45175104741,0.573
7092.69344951183,0.574
7104.41837124195,0.575
7109.74486293849,0.576
7118.66782817085,0.577
7133.69409843352,0.578
7140.00645192494,0.579
7145.62437266339,0.58
7162.59174000213,0.581
7171.51811330659,0.582
7183.10756455485,0.583
7191.45927031394,0.584
7193.11015532482,0.585
7203.31770700499,0.586
7217.40666105926,0.587
7231.17162756643,0.588
7236.77174792984,0.589
7249.57203815563,0.59
7252.50744293743,0.591
7265.14444930061,0.592
7277.06204532119,0.593
7290.40486570159,0.594
7298.96321115973,0.595
7301.71093051075,0.596
7319.54042041278,0.597
7326.50687306283,0.598
7340.41544790055,0.599
7349.33905357564,0.6
7361.56253577279,0.601
7369.6671836108,0.602
7377.59412610464,0.603
7385.75097138175,0.604
7397.11214497678,0.605
7408.33731604184,0.606
7420.32953104935,0.607
7425.02139430532,0.608
7442.01277044884,0.609
7450.44962404918,0.61
7459.62507558185,0.611
7471.67988015522,0.612
7480.27692676259,0.613
7492.9063071069,0.614
7498.35397661215,0.615
7516.16463627211,0.616
7523.34532447396,0.617
7533.87660160189,0.618
7545.34181472029,0.619
7553.48461542246,0.62
7568.34665942249,0.621
7580.00067519904,0.622
7583.28892335643,0.623
7597.37170907536,0.624
7608.55108483884,0.625
7614.72178622544,0.626
7626.18556819285,0.627
7637.74851760437,0.628
7649.89084281338,0.629
7663.59042807693,0.63
7671.54824444855,0.631
7684.76841160514,0.632
7693.65688643109,0.633
7703.62156705917,0.634
7715.91631808555,0.635
7723.91047969795,0.636
7735.85706297744,0.637
7754.74714415729,0.638
7757.52846207867,0.639
7767.97424428986,0.64
7780.50912613146,0.641
7789.68045705413,0.642
7801.87320653353,0.643
7816.67668726235,0.644
7833.33109670294,0.645
7839.5136426701,0.646
7854.73523661949,0.647
7861.16287241488,0.648
7875.88109925953,0.649
7891.18612583836,0.65
7896.18272102869,0.651
7912.17811135579,0.652
7919.73193191884,0.653
7935.66560127142,0.654
7942.0155391693,0.655
7955.01616406116,0.656
7970.75191229949,0.657
7977.26208846035,0.658
7989.57329705304,0.659
7997.71491681985,0.66
8016.88559799092,0.661
8026.64760701323,0.662
8034.77234577149,0.663
8048.30204616277,0.664
8057.81264075998,0.665
8074.80130470062,0.666
8093.22114005023,0.667
8105.16266541328,0.668
8107.93412637225,0.669
8120.81120021968,0.67
8136.25158272597,0.671
8147.08771281208,0.672
8160.57153535657,0.673
8175.24577189534,0.674
8190.65627737299,0.675
8203.81359706807,0.676
8207.71301558911,0.677
8225.10390122618,0.678
8242.97005885752,0.679
8251.71290444662,0.68
8268.32302146635,0.681
8278.71164695791,0.682
8285.17064421385,0.683
8299.61012755181,0.684
8314.45000363153,0.685
8328.63938737021,0.686
8342.41000210834,0.687
8356.61494838134,0.688
8361.20982185334,0.689
8375.1414059618,0.69
8386.75540949115,0.691
8406.31869619637,0.692
8412.59079339134,0.693
8429.72807160916,0.694
8448.28266442133,0.695
8462.43748898639,0.696
8470.14808665362,0.697
8483.81238170117,0.698
8496.43036710425,0.699
8515.79803379987,0.7
8530.56315226668,0.701
8547.19540799486,0.702
8555.33007345227,0.703
8564.63645462027,0.704
8581.10197136671,0.705
8602.02852505475,0.706
8608.32250211715,0.707
8628.34747691032,0.708
8644.26085017452,0.709
8653.14049856421,0.71
8663.41864488612,0.711
8685.50832546277,0.712
8688.2442981871,0.713
8704.35195493272,0.714
8721.57546001228,0.715
8738.90187395878,0.716
8751.24865385891,0.717
8766.53661488707,0.718
8788.37722850557,0.719
8799.44495553785,0.72
8814.09547862849,0.721
8819.78952843627,0.722
8836.25198885541,0.723
8853.99277839734,0.724
8867.48534840895,0.725
8887.30573225451,0.726
8904.75281040586,0.727
8918.30213191183,0.728
8931.46140341394,0.729
8945.97086535063,0.73
8960.59594382878,0.731
8971.01321521979,0.732
8986.86379618834,0.733
9001.50546808461,0.734
9024.66883280227,0.735
9040.45615965472,0.736
9049.60270857817,0.737
9069.39252292827,0.738
9085.0210325031,0.739
9110.23323291019,0.74
9113.65242772725,0.741
9142.6545068509,0.742
9144.14211136679,0.743
9166.64480072282,0.744
9181.93950628154,0.745
9207.81355024725,0.746
9218.09820541586,0.747
9239.91723228428,0.748
9252.17009127936,0.749
9262.25337470765,0.75
9275.12635008117,0.751
9306.16326285432,0.752
9312.34092204147,0.753
9326.82309661744,0.754
9352.68256039831,0.755
9358.9086777057,0.756
9376.4674278318,0.757
9406.28247227382,0.758
9422.68728864374,0.759
9430.78984537269,0.76
9453.33669662142,0.761
9469.29608077655,0.762
9493.72601118029,0.763
9500.59837779943,0.764
9532.30735896097,0.765
9549.08806171618,0.766
9554.49913836846,0.767
9578.97381816395,0.768
9605.37835867085,0.769
9610.29024485829,0.77
9637.27122813422,0.771
9651.30491082354,0.772
9661.83325337705,0.773
9688.96615504395,0.774
9710.38610881879,0.775
9729.0821996168,0.776
9741.91325034819,0.777
9768.77218068671,0.778
9778.92052497153,0.779
9801.79652129947,0.78
9816.54776697058,0.781
9850.16981923725,0.782
9871.32900788799,0.783
9873.19032617439,0.784
9898.79442614645,0.785
9921.66253701027,0.786
9932.84479843938,0.787
9967.47396873669,0.788
9985.06240477682,0.789
10001.6281681284,0.79
10012.5769546593,0.791
10038.8655356506,0.792
10061.1218409944,0.793
10074.641105688,0.794
10110.5710412732,0.795
10126.9425311546,0.796
10144.789572056,0.797
10166.131483597,0.798
10190.0176884626,0.799
10205.0903662985,0.8
10234.5044344806,0.801
10247.9691793072,0.802
10283.1065090781,0.803
10299.6426148555,0.804
10327.3872867952,0.805
10341.7335181559,0.806
10372.0946769221,0.807
10382.067043981,0.808
10407.698231345,0.809
10442.2156341021,0.81
10446.4130851013,0.811
10482.6200862145,0.812
10498.3901979658,0.813
10533.3680458733,0.814
10543.4599965956,0.815
10579.4245360209,0.816
10584.9907975405,0.817
10612.2385600887,0.818
10640.0221530161,0.819
10656.6043062525,0.82
10682.792353299,0.821
10705.5933426621,0.822
10752.9518611653,0.823
10770.241392375,0.824
10791.2672236557,0.825
10810.3996916223,0.826
10841.0561738244,0.827
10867.0458965213,0.828
10887.0296640061,0.829
10929.3464893622,0.83
10933.9129840755,0.831
10971.0404857809,0.832
10985.5748055711,0.833
11015.0685224189,0.834
11053.4631747819,0.835
11081.8023236874,0.836
11110.846533762,0.837
11145.1724110064,0.838
11170.3151626483,0.839
