meannh,cum.prob
3629.78221364364,0.305
3634.12263681496,0.306
3636.53156551199,0.307
3639.00498664056,0.308
3646.78923658016,0.309
3648.12496786945,0.31
3652.22551948957,0.311
3659.092672717,0.312
3661.71538496267,0.313
3666.26339857987,0.314
3668.78844066133,0.315
3672.31070564736,0.316
3678.26022880313,0.317
3681.35586273701,0.318
3687.12399154382,0.319
3689.47314498306,0.32
3692.96781301469,0.321
3697.67661057986,0.322
3703.05867004113,0.323
3709.25658703202,0.324
3710.83895364085,0.325
3715.95867677754,0.326
3720.42298181842,0.327
3725.79955509044,0.328
3726.69640596105,0.329
3732.61106114104,0.33
3738.34389693273,0.331
3740.34807884156,0.332
3743.80108045104,0.333
3748.45716052323,0.334
3750.94560042493,0.335
3756.29853873392,0.336
3761.00574270968,0.337
3765.0967846588,0.338
3769.18639752414,0.339
3774.01411328452,0.34
3776.91121863494,0.341
3783.30152876533,0.342
3787.76128796626,0.343
3788.77887304794,0.344
3796.60063547854,0.345
3800.37757510683,0.346
3804.00709092518,0.347
3806.69361469948,0.348
3812.16883555035,0.349
3816.53710371548,0.35
3817.68490312039,0.351
3822.48232683957,0.352
3828.4023676896,0.353
3832.17148637547,0.354
3834.84524435883,0.355
3839.19535440081,0.356
3845.31915272597,0.357
3850.93366088209,0.358
3853.34565521925,0.359
3855.77963764387,0.36
3861.30319566293,0.361
3864.01920534917,0.362
3872.11976224926,0.363
3876.15135646275,0.364
3878.70102616844,0.365
3883.74110360192,0.366
3888.80733332999,0.367
3892.75812790583,0.368
3895.79479245989,0.369
3900.21847638862,0.37
3905.16228473819,0.371
3908.43014498961,0.372
3913.02740136963,0.373
3916.72445201748,0.374
3920.37548772504,0.375
3923.49823019346,0.376
3930.32299057079,0.377
3934.27474767036,0.378
3938.40781484839,0.379
3942.17077633303,0.38
3945.5713668422,0.381
3949.96999540741,0.382
3953.39518820047,0.383
3959.50023706093,0.384
3963.78443269281,0.385
3969.42505380773,0.386
3972.48064409715,0.387
3974.65886937663,0.388
3978.73508650703,0.389
3983.72262428858,0.39
3989.56066905269,0.391
3992.06254685009,0.392
3997.75527383555,0.393
4001.8581467911,0.394
4008.30990776673,0.395
4011.29524457917,0.396
4014.12103816099,0.397
4020.81317656641,0.398
4023.64348231581,0.399
4028.10557667713,0.4
4033.778349622,0.401
4034.90540875003,0.402
4042.24469455943,0.403
4043.89659667216,0.404
4049.18047468255,0.405
4053.08595981104,0.406
4058.22765800503,0.407
4063.30038741757,0.408
4067.85432438043,0.409
4072.73658964308,0.41
4073.87287580983,0.411
4081.10347709914,0.412
4082.15779861838,0.413
4088.48528910117,0.414
4092.07257393564,0.415
4097.74585533381,0.416
4100.20971645682,0.417
4107.94037277217,0.418
4111.41780522811,0.419
4113.99951545523,0.42
4117.65196562233,0.421
4122.15573316542,0.422
4127.09597739208,0.423
4132.27881505558,0.424
4138.51368370662,0.425
4142.42041890272,0.426
4146.89103897029,0.427
4150.10791147286,0.428
4154.6137194667,0.429
4157.22167536845,0.43
4163.07784969816,0.431
4167.64357922195,0.432
4171.26597236253,0.433
4178.12672073778,0.434
4181.67621037444,0.435
4186.63336613154,0.436
4190.35468318275,0.437
4195.84000186866,0.438
4200.83183695738,0.439
4205.18248346219,0.44
4207.46194832411,0.441
4210.27054694504,0.442
4218.64254306584,0.443
4222.53108712301,0.444
4226.43944564732,0.445
4231.5893646511,0.446
4234.16105226127,0.447
4239.65588934332,0.448
4245.3154572592,0.449
4250.42293723224,0.45
4253.13320081927,0.451
4257.34248639785,0.452
4263.53682940012,0.453
4264.9902311205,0.454
4271.41679153549,0.455
4273.60040681399,0.456
4280.57508682508,0.457
4285.88765127489,0.458
4288.19039274818,0.459
4295.64318708075,0.46
4299.72464848849,0.461
