a,Rstar,R0,psi,pi,mean_nz,meannh
1.47565953254364e-05,1.53576918131263,0.0466074660019591,22.3453560183272,5.39957234698057e-06,9678.56591634784,10219.7524953615
1.49128795367265e-05,1.39143892720136,0.0170790409259614,88.4426277498387,4.26811543054769e-06,2403.8066122469,2538.21783477059
1.78908121166266e-05,1.27959649416251,0.10973155978132,64.60329618025,4.39095305965496e-06,3297.78797501687,3482.18704900544
2.05925753944013e-05,1.31004008659383,0.0199648289089249,82.7603440944141,4.97270960642258e-06,2569.8579062424,2713.55405098648
2.03217148847748e-05,1.31839884106353,0.0780316648991764,28.7757965080779,5.3230340712274e-06,7476.95400327214,7895.03527620524
1.64859980082326e-05,1.20700830722051,0.00240260695303279,68.0799341717719,2.83419857972354e-06,3128.12748559461,3303.03982563336
1.80106745743006e-05,1.58295795421557,0.0361741010006095,57.9538414701414,6.88162515294365e-06,3679.47771002076,3885.21934278475
2.2384014871588e-05,1.41466045227493,0.0428113711325492,96.1585487164707,6.85441776529834e-06,2209.90931051973,2333.47857377914
2.24017733047837e-05,1.09118674432544,0.0207731490389612,94.5309034141101,1.91170889233884e-06,2248.16285911064,2373.87110734736
1.53897628256818e-05,1.48357147482418,0.343534291744088,40.8702327467697,7.64117532292794e-06,5236.6703603984,5529.48395925808
2.24412885746369e-05,1.14488916061893,0.0455894033248262,31.7365846157911,2.97560114416839e-06,6768.11668644746,7146.56262023164
1.34658714489089e-05,1.60690119446351,0.019542865416068,35.957617371541,5.18714827404575e-06,5962.29587428941,6295.68354092956
1.99373323830189e-05,1.0600676069304,0.0714233908970633,58.6284094000898,1.2165969157861e-06,3636.77602882201,3840.1299548776
2.05435458114026e-05,1.17991927674617,0.00249155860712944,39.1289379867586,3.14032993706736e-06,5472.7520615472,5778.76640205773
1.94535318955444e-05,1.92519406947538,0.00455288105028317,48.9778618810389,9.39139454823038e-06,4360.80058061891,4604.63905507718
2.21645754721295e-05,1.04651724695485,0.0190579276311975,42.8502960442202,1.00432401669849e-06,4991.8095965924,5270.93156383597
1.2036026928613e-05,1.36281445924545,0.049459278919574,50.2250858121516,3.37096856618623e-06,4251.41381810594,4489.135823626
2.20949222852457e-05,1.10220595954083,0.000925060312691497,40.2324479859908,2.05068190299933e-06,5320.73819215593,5618.25252691668
1.62849394389633e-05,1.58748908477418,0.000365126111364504,49.7939229304135,6.02874231212299e-06,4288.6025201099,4528.40396865792
1.97633958196118e-05,1.09288306380936,0.00453020946657694,42.8135824884456,1.68728206762736e-06,4996.14116391347,5275.50533502489
2.10915002851048e-05,1.59741921155126,0.0943448945902665,96.7078558702057,8.70952372673666e-06,2197.29141249553,2320.15513351602
1.69041305662338e-05,1.56829142324381,0.0997988441897192,13.3344826887162,6.80438884302417e-06,16479.1864954738,17400.636495556
2.34431968192589e-05,1.1587997552355,0.0292436976432242,40.6287312927213,3.3093105055914e-06,5268.18877501419,5562.7647571783
1.56892993079564e-05,1.15029841171157,0.014745864535379,32.7577505540916,2.08061739077669e-06,6553.82723867122,6920.29096619023
2.27879325123634e-05,1.04966753078776,0.000614919002299307,49.4482879187503,1.07890428804783e-06,4318.88741852441,4560.38227709934
2.36375690138843e-05,1.15830338679463,0.104328721309549,86.7922028819945,3.60670314281101e-06,2449.78284232146,2586.76487119033
1.218936461055e-05,1.20509297776637,0.056040525768899,22.6094895942219,2.19761842898773e-06,9562.90012983851,10097.6191420814
1.46932687489958e-05,1.87936675973954,0.00254896547939321,77.5489853198228,6.89253430160523e-06,2743.67999581966,2897.09557449935
1.29414988855859e-05,1.415368806349,0.0250230375662931,30.4756737917298,3.89536965089005e-06,7052.86567986584,7447.2336350484
1.40574338476583e-05,1.14333329125959,0.129328336835476,47.0209794216162,2.02403827094972e-06,4544.24938464804,4798.34558029504
